init_strategy,profile,seed,generation,best_duration_s
baseline,standard,20250842,426,10.627526855468778
baseline,standard,20250842,427,10.630343627929715
baseline,standard,20250842,428,10.630343627929715
baseline,standard,20250842,429,10.630343627929715
baseline,standard,20250842,430,10.630343627929715
baseline,standard,20250842,431,10.630343627929715
baseline,standard,20250842,432,10.6310729980469
baseline,standard,20250842,433,10.6310729980469
baseline,standard,20250842,434,10.6310729980469
baseline,standard,20250842,435,10.649887084960938
baseline,standard,20250842,436,10.649887084960938
baseline,standard,20250842,437,10.651055908203144
baseline,standard,20250842,438,10.651055908203144
baseline,standard,20250842,439,10.659765625000016
baseline,standard,20250842,440,10.659765625000016
baseline,standard,20250842,441,10.659765625000016
baseline,standard,20250842,442,10.659765625000016
baseline,standard,20250842,443,10.661059570312531
baseline,standard,20250842,444,10.661059570312531
baseline,standard,20250842,445,10.661059570312531
baseline,standard,20250842,446,10.672625732421889
baseline,standard,20250842,447,10.672625732421889
baseline,standard,20250842,448,10.672625732421889
baseline,standard,20250842,449,10.672625732421889
baseline,standard,20250842,450,10.672625732421889
baseline,standard,20250842,451,10.672625732421889
baseline,standard,20250842,452,10.672625732421889
baseline,standard,20250842,453,10.672625732421889
baseline,standard,20250842,454,10.674517822265639
baseline,standard,20250842,455,10.674517822265639
baseline,standard,20250842,456,10.674517822265639
baseline,standard,20250842,457,10.674517822265639
baseline,standard,20250842,458,10.675830078125031
baseline,standard,20250842,459,10.675830078125031
baseline,standard,20250842,460,10.675830078125031
baseline,standard,20250842,461,10.675830078125031
baseline,standard,20250842,462,10.675830078125031
baseline,standard,20250842,463,10.675830078125031
baseline,standard,20250842,464,10.675830078125031
baseline,standard,20250842,465,10.676263427734392
baseline,standard,20250842,466,10.676501464843776
baseline,standard,20250842,467,10.676501464843776
baseline,standard,20250842,468,10.677331542968783
baseline,standard,20250842,469,10.677331542968783
baseline,standard,20250842,470,10.677331542968783
baseline,standard,20250842,471,10.67813720703128
baseline,standard,20250842,472,10.67813720703128
baseline,standard,20250842,473,10.680810546875026
baseline,standard,20250842,474,10.680810546875026
baseline,standard,20250842,475,10.680810546875026
baseline,standard,20250842,476,10.680810546875026
baseline,standard,20250842,477,10.680810546875026
baseline,standard,20250842,478,10.680810546875026
baseline,standard,20250842,479,10.68266601562502
baseline,standard,20250842,480,10.68266601562502
baseline,standard,20250842,481,10.68344116210939
baseline,standard,20250842,482,10.68344116210939
baseline,standard,20250842,483,10.686499023437513
baseline,standard,20250842,484,10.686901855468783
baseline,standard,20250842,485,10.689013671875022
baseline,standard,20250842,486,10.689013671875022
baseline,standard,20250842,487,10.691137695312523
baseline,standard,20250842,488,10.695935058593765
baseline,standard,20250842,489,10.69673461914066
baseline,standard,20250842,490,10.697003173828143
baseline,standard,20250842,491,10.69732666015626
baseline,standard,20250842,492,10.69732666015626
baseline,standard,20250842,493,10.69809570312502
baseline,standard,20250842,494,10.69809570312502
baseline,standard,20250842,495,10.704248046875026
baseline,standard,20250842,496,10.704248046875026
baseline,standard,20250842,497,10.712548828125007
baseline,standard,20250842,498,10.714105224609394
baseline,standard,20250842,499,10.718258666992208
baseline,standard,20250842,500,10.719207763671902
baseline,standard,20250842,501,10.722119140625036
baseline,standard,20250842,502,10.722125244140646
baseline,standard,20250842,503,10.724810791015654
baseline,standard,20250842,504,10.726281738281287
baseline,standard,20250842,505,10.729028320312533
baseline,standard,20250842,506,10.732769775390656
baseline,standard,20250842,507,10.734216308593776
baseline,standard,20250842,508,10.734216308593776
baseline,standard,20250842,509,10.735742187500016
baseline,standard,20250842,510,10.735742187500016
baseline,standard,20250842,511,10.735742187500016
baseline,standard,20250842,512,10.735742187500016
baseline,standard,20250842,513,10.736376953125015
baseline,standard,20250842,514,10.736376953125015
baseline,standard,20250842,515,10.736376953125015
baseline,standard,20250842,516,10.736376953125015
baseline,standard,20250842,517,10.737017822265654
baseline,standard,20250842,518,10.737786865234385
baseline,standard,20250842,519,10.737786865234385
baseline,standard,20250842,520,10.737786865234385
baseline,standard,20250842,521,10.739312744140634
baseline,standard,20250842,522,10.742492675781264
baseline,standard,20250842,523,10.742492675781264
baseline,standard,20250842,524,10.742492675781264
baseline,standard,20250842,525,10.743353271484395
baseline,standard,20250842,526,10.745263671875009
baseline,standard,20250842,527,10.745263671875009
baseline,standard,20250842,528,10.74822387695315
baseline,standard,20250842,529,10.74822387695315
baseline,standard,20250842,530,10.749188232421886
baseline,standard,20250842,531,10.749188232421886
baseline,standard,20250842,532,10.750048828125024
baseline,standard,20250842,533,10.751898193359407
baseline,standard,20250842,534,10.753295898437523
baseline,standard,20250842,535,10.755035400390653
baseline,standard,20250842,536,10.756335449218778
baseline,standard,20250842,537,10.756335449218778
baseline,standard,20250842,538,10.756335449218778
baseline,standard,20250842,539,10.756591796875025
baseline,standard,20250842,540,10.756591796875025
baseline,standard,20250842,541,10.757153320312518
baseline,standard,20250842,542,10.759564208984397
baseline,standard,20250842,543,10.76052246093755
baseline,standard,20250842,544,10.761517333984406
baseline,standard,20250842,545,10.76337890625003
baseline,standard,20250842,546,10.764031982421903
baseline,standard,20250842,547,10.769293212890641
baseline,standard,20250842,548,10.773254394531271
baseline,standard,20250842,549,10.773254394531271
baseline,standard,20250842,550,10.773468017578159
baseline,standard,20250842,551,10.774450683593765
baseline,standard,20250842,552,10.774450683593765
baseline,standard,20250842,553,10.781121826171894
baseline,standard,20250842,554,10.781121826171894
baseline,standard,20250842,555,10.785180664062512
baseline,standard,20250842,556,10.785705566406278
baseline,standard,20250842,557,10.785705566406278
baseline,standard,20250842,558,10.785705566406278
baseline,standard,20250842,559,10.785705566406278
baseline,standard,20250842,560,10.786437988281282
baseline,standard,20250842,561,10.787463378906276
baseline,standard,20250842,562,10.787463378906276
baseline,standard,20250842,563,10.787463378906276
baseline,standard,20250842,564,10.789910888671898
baseline,standard,20250842,565,10.789910888671898
baseline,standard,20250842,566,10.789910888671898
baseline,standard,20250842,567,10.789910888671898
baseline,standard,20250842,568,10.789910888671898
baseline,standard,20250842,569,10.789910888671898
baseline,standard,20250842,570,10.789910888671898
baseline,standard,20250842,571,10.789910888671898
baseline,standard,20250842,572,10.791510009765645
baseline,standard,20250842,573,10.792010498046897
baseline,standard,20250842,574,10.792010498046897
baseline,standard,20250842,575,10.792010498046897
baseline,standard,20250842,576,10.792010498046897
baseline,standard,20250842,577,10.793212890625028
baseline,standard,20250842,578,10.799798583984408
baseline,standard,20250842,579,10.800964355468771
baseline,standard,20250842,580,10.80278320312503
baseline,standard,20250842,581,10.80278320312503
baseline,standard,20250842,582,10.80278320312503
baseline,standard,20250842,583,10.80278320312503
baseline,standard,20250842,584,10.80278320312503
baseline,standard,20250842,585,10.80479125976565
baseline,standard,20250842,586,10.80479125976565
baseline,standard,20250842,587,10.80535278320314
baseline,standard,20250842,588,10.806066894531272
baseline,standard,20250842,589,10.806066894531272
baseline,standard,20250842,590,10.8077819824219
baseline,standard,20250842,591,10.8077819824219
baseline,standard,20250842,592,10.8077819824219
baseline,standard,20250842,593,10.8077819824219
baseline,standard,20250842,594,10.8077819824219
baseline,standard,20250842,595,10.8077819824219
baseline,standard,20250842,596,10.8077819824219
baseline,standard,20250842,597,10.809100341796887
baseline,standard,20250842,598,10.811828613281282
baseline,standard,20250842,599,10.811828613281282
baseline,standard,20250842,600,10.812554931640644
baseline,standard,20250842,601,10.814758300781278
baseline,standard,20250842,602,10.814758300781278
baseline,standard,20250842,603,10.814758300781278
baseline,standard,20250842,604,10.814758300781278
baseline,standard,20250842,605,10.814758300781278
baseline,standard,20250842,606,10.814758300781278
baseline,standard,20250842,607,10.818469238281276
baseline,standard,20250842,608,10.824847412109392
baseline,standard,20250842,609,10.824847412109392
baseline,standard,20250842,610,10.829199218750016
baseline,standard,20250842,611,10.829199218750016
baseline,standard,20250842,612,10.829199218750016
baseline,standard,20250842,613,10.83273925781251
baseline,standard,20250842,614,10.83273925781251
baseline,standard,20250842,615,10.83273925781251
baseline,standard,20250842,616,10.844018554687523
baseline,standard,20250842,617,10.847259521484403
baseline,standard,20250842,618,10.847259521484403
baseline,standard,20250842,619,10.852703857421904
baseline,standard,20250842,620,10.852703857421904
baseline,standard,20250842,621,10.852703857421904
baseline,standard,20250842,622,10.852703857421904
baseline,standard,20250842,623,10.859777832031273
baseline,standard,20250842,624,10.871679687500015
baseline,standard,20250842,625,10.873400878906278
baseline,standard,20250842,626,10.882586669921881
baseline,standard,20250842,627,10.882586669921881
baseline,standard,20250842,628,10.882586669921881
baseline,standard,20250842,629,10.882586669921881
baseline,standard,20250842,630,10.882586669921881
baseline,standard,20250842,631,10.882586669921881
baseline,standard,20250842,632,10.884722900390644
baseline,standard,20250842,633,10.884722900390644
baseline,standard,20250842,634,10.885528564453146
baseline,standard,20250842,635,10.890075683593782
baseline,standard,20250842,636,10.890075683593782
baseline,standard,20250842,637,10.901275634765636
baseline,standard,20250842,638,10.902056884765633
baseline,standard,20250842,639,10.902056884765633
baseline,standard,20250842,640,10.902056884765633
baseline,standard,20250842,641,10.904193115234378
baseline,standard,20250842,642,10.904193115234378
baseline,standard,20250842,643,10.904193115234378
baseline,standard,20250842,644,10.90451049804688
baseline,standard,20250842,645,10.90451049804688
baseline,standard,20250842,646,10.905441284179709
baseline,standard,20250842,647,10.90994873046876
baseline,standard,20250842,648,10.915936279296892
baseline,standard,20250842,649,10.924731445312531
baseline,standard,20250842,650,10.924731445312531
baseline,standard,20250842,651,10.931188964843786
baseline,standard,20250842,652,10.931188964843786
baseline,standard,20250842,653,10.931188964843786
baseline,standard,20250842,654,10.931188964843786
baseline,standard,20250842,655,10.931188964843786
baseline,standard,20250842,656,10.931188964843786
baseline,standard,20250842,657,10.931188964843786
baseline,standard,20250842,658,10.931188964843786
baseline,standard,20250842,659,10.932623291015638
baseline,standard,20250842,660,10.932623291015638
baseline,standard,20250842,661,10.939086914062512
baseline,standard,20250842,662,10.93990478515628
baseline,standard,20250842,663,10.940582275390655
baseline,standard,20250842,664,10.940582275390655
baseline,standard,20250842,665,10.948596191406278
baseline,standard,20250842,666,10.948596191406278
baseline,standard,20250842,667,10.948596191406278
baseline,standard,20250842,668,10.949975585937516
baseline,standard,20250842,669,10.950195312500014
baseline,standard,20250842,670,10.950518798828146
baseline,standard,20250842,671,10.953002929687509
baseline,standard,20250842,672,10.953002929687509
baseline,standard,20250842,673,10.953002929687509
baseline,standard,20250842,674,10.953002929687509
baseline,standard,20250842,675,10.953002929687509
baseline,standard,20250842,676,10.953002929687509
baseline,standard,20250842,677,10.954187011718794
baseline,standard,20250842,678,10.954187011718794
baseline,standard,20250842,679,10.954187011718794
baseline,standard,20250842,680,10.956475830078169
baseline,standard,20250842,681,10.958355712890642
baseline,standard,20250842,682,10.958355712890642
baseline,standard,20250842,683,10.958355712890642
baseline,standard,20250842,684,10.959570312500034
baseline,standard,20250842,685,10.960241699218777
baseline,standard,20250842,686,10.960241699218777
baseline,standard,20250842,687,10.960241699218777
baseline,standard,20250842,688,10.96065063476566
baseline,standard,20250842,689,10.96065063476566
baseline,standard,20250842,690,10.96065063476566
baseline,standard,20250842,691,10.962512207031278
baseline,standard,20250842,692,10.962512207031278
baseline,standard,20250842,693,10.962512207031278
baseline,standard,20250842,694,10.96468505859378
baseline,standard,20250842,695,10.96468505859378
baseline,standard,20250842,696,10.967175292968786
baseline,standard,20250842,697,10.967565917968761
baseline,standard,20250842,698,10.967565917968761
baseline,standard,20250842,699,10.967565917968761
baseline,standard,20250842,700,10.967706298828151
baseline,standard,20250842,701,10.969036865234402
baseline,standard,20250842,702,10.969036865234402
baseline,standard,20250842,703,10.969036865234402
baseline,standard,20250842,704,10.969036865234402
baseline,standard,20250842,705,10.97069091796877
baseline,standard,20250842,706,10.97069091796877
baseline,standard,20250842,707,10.97069091796877
baseline,standard,20250842,708,10.971441650390634
baseline,standard,20250842,709,10.971441650390634
baseline,standard,20250842,710,10.971441650390634
baseline,standard,20250842,711,10.971441650390634
baseline,standard,20250842,712,10.971441650390634
baseline,standard,20250842,713,10.971875000000036
baseline,standard,20250842,714,10.972729492187526
baseline,standard,20250842,715,10.972729492187526
baseline,standard,20250842,716,10.972729492187526
baseline,standard,20250842,717,10.97295532226564
baseline,standard,20250842,718,10.97295532226564
baseline,standard,20250842,719,10.973114013671907
baseline,standard,20250842,720,10.975750732421899
baseline,standard,20250842,721,10.975750732421899
baseline,standard,20250842,722,10.975750732421899
baseline,standard,20250842,723,10.976495361328155
baseline,standard,20250842,724,10.9773376464844
baseline,standard,20250842,725,10.978631591796896
baseline,standard,20250842,726,10.982873535156283
baseline,standard,20250842,727,10.982873535156283
baseline,standard,20250842,728,10.982873535156283
baseline,standard,20250842,729,10.982873535156283
baseline,standard,20250842,730,10.982873535156283
baseline,standard,20250842,731,10.982873535156283
baseline,standard,20250842,732,10.983367919921912
baseline,standard,20250842,733,10.984558105468773
baseline,standard,20250842,734,10.984558105468773
baseline,standard,20250842,735,10.986865234375028
baseline,standard,20250842,736,10.986865234375028
baseline,standard,20250842,737,10.9902038574219
baseline,standard,20250842,738,10.9902038574219
baseline,standard,20250842,739,10.9902038574219
baseline,standard,20250842,740,10.991687011718778
baseline,standard,20250842,741,10.991687011718778
baseline,standard,20250842,742,10.991687011718778
baseline,standard,20250842,743,10.9955749511719
baseline,standard,20250842,744,10.9955749511719
baseline,standard,20250842,745,10.9955749511719
baseline,standard,20250842,746,10.9955749511719
baseline,standard,20250842,747,10.995690917968767
baseline,standard,20250842,748,10.996313476562515
baseline,standard,20250842,749,10.996313476562515
baseline,standard,20250842,750,10.996313476562515
baseline,standard,20250842,751,10.999279785156268
baseline,standard,20250842,752,11.003967285156282
baseline,standard,20250842,753,11.005804443359402
baseline,standard,20250842,754,11.006439208984403
baseline,standard,20250842,755,11.006439208984403
baseline,standard,20250842,756,11.009100341796914
baseline,standard,20250842,757,11.010620117187527
baseline,standard,20250842,758,11.010620117187527
baseline,standard,20250842,759,11.010620117187527
baseline,standard,20250842,760,11.010620117187527
baseline,standard,20250842,761,11.01192016601566
baseline,standard,20250842,762,11.01192016601566
baseline,standard,20250842,763,11.014825439453158
baseline,standard,20250842,764,11.015213012695334
baseline,standard,20250842,765,11.015213012695334
baseline,standard,20250842,766,11.015213012695334
baseline,standard,20250842,767,11.015213012695334
baseline,standard,20250842,768,11.015213012695334
baseline,standard,20250842,769,11.016729736328159
baseline,standard,20250842,770,11.016729736328159
baseline,standard,20250842,771,11.016729736328159
baseline,standard,20250842,772,11.016729736328159
baseline,standard,20250842,773,11.016729736328159
baseline,standard,20250842,774,11.017407226562527
baseline,standard,20250842,775,11.024584960937528
baseline,standard,20250842,776,11.026867675781263
baseline,standard,20250842,777,11.033148193359393
baseline,standard,20250842,778,11.034448242187523
baseline,standard,20250842,779,11.037945556640642
baseline,standard,20250842,780,11.037945556640642
baseline,standard,20250842,781,11.037945556640642
baseline,standard,20250842,782,11.044580078125026
baseline,standard,20250842,783,11.044580078125026
baseline,standard,20250842,784,11.044580078125026
baseline,standard,20250842,785,11.044580078125026
baseline,standard,20250842,786,11.0456726074219
baseline,standard,20250842,787,11.0456726074219
baseline,standard,20250842,788,11.0456726074219
baseline,standard,20250842,789,11.0456726074219
baseline,standard,20250842,790,11.0456726074219
baseline,standard,20250842,791,11.0456726074219
baseline,standard,20250842,792,11.0456726074219
baseline,standard,20250842,793,11.0456726074219
baseline,standard,20250842,794,11.0456726074219
baseline,standard,20250842,795,11.0456726074219
baseline,standard,20250842,796,11.0456726074219
baseline,standard,20250842,797,11.047497558593781
baseline,standard,20250842,798,11.047497558593781
baseline,standard,20250842,799,11.052130126953147
baseline,standard,20250842,800,11.056649780273453
baseline,standard,20250842,801,11.056649780273453
baseline,standard,20250842,802,11.056649780273453
baseline,standard,20250842,803,11.056649780273453
baseline,standard,20250842,804,11.056649780273453
baseline,standard,20250842,805,11.056649780273453
baseline,standard,20250842,806,11.056649780273453
baseline,standard,20250842,807,11.057421875000031
baseline,standard,20250842,808,11.057421875000031
baseline,standard,20250842,809,11.058715820312521
baseline,standard,20250842,810,11.06490173339845
baseline,standard,20250842,811,11.06490173339845
baseline,standard,20250842,812,11.074353027343765
baseline,standard,20250842,813,11.074353027343765
baseline,standard,20250842,814,11.074353027343765
baseline,standard,20250842,815,11.074353027343765
baseline,standard,20250842,816,11.074353027343765
baseline,standard,20250842,817,11.081188964843776
baseline,standard,20250842,818,11.085797119140667
baseline,standard,20250842,819,11.086138916015644
baseline,standard,20250842,820,11.08652343750003
baseline,standard,20250842,821,11.094226074218787
baseline,standard,20250842,822,11.095806884765661
baseline,standard,20250842,823,11.097131347656273
baseline,standard,20250842,824,11.101483154296904
baseline,standard,20250842,825,11.102136230468771
baseline,standard,20250842,826,11.102136230468771
baseline,standard,20250842,827,11.108276367187507
baseline,standard,20250842,828,11.11011962890627
baseline,standard,20250842,829,11.116644287109406
baseline,standard,20250842,830,11.136032104492209
baseline,standard,20250842,831,11.136032104492209
baseline,standard,20250842,832,11.14835205078128
baseline,standard,20250842,833,11.14835205078128
baseline,standard,20250842,834,11.14835205078128
baseline,standard,20250842,835,11.14835205078128
baseline,standard,20250842,836,11.14835205078128
baseline,standard,20250842,837,11.155731201171898
baseline,standard,20250842,838,11.155731201171898
baseline,standard,20250842,839,11.16885375976566
baseline,standard,20250842,840,11.16885375976566
baseline,standard,20250842,841,11.16885375976566
baseline,standard,20250842,842,11.16885375976566
baseline,standard,20250842,843,11.16885375976566
baseline,standard,20250842,844,11.16885375976566
baseline,standard,20250842,845,11.170172119140652
baseline,standard,20250842,846,11.171411132812533
baseline,standard,20250842,847,11.171411132812533
baseline,standard,20250842,848,11.171411132812533
baseline,standard,20250842,849,11.171411132812533
baseline,standard,20250842,850,11.175390625000025
baseline,standard,20250842,851,11.178527832031262
baseline,standard,20250842,852,11.178527832031262
baseline,standard,20250842,853,11.178527832031262
baseline,standard,20250842,854,11.18157958984378
baseline,standard,20250842,855,11.18157958984378
baseline,standard,20250842,856,11.18157958984378
baseline,standard,20250842,857,11.18157958984378
baseline,standard,20250842,858,11.182580566406271
baseline,standard,20250842,859,11.182580566406271
baseline,standard,20250842,860,11.182580566406271
baseline,standard,20250842,861,11.182580566406271
baseline,standard,20250842,862,11.182580566406271
baseline,standard,20250842,863,11.187817382812524
baseline,standard,20250842,864,11.187817382812524
baseline,standard,20250842,865,11.187860107421887
baseline,standard,20250842,866,11.19400024414065
baseline,standard,20250842,867,11.19400024414065
baseline,standard,20250842,868,11.19400024414065
baseline,standard,20250842,869,11.195111083984305
baseline,standard,20250842,870,11.195111083984305
baseline,standard,20250842,871,11.199023437500028
baseline,standard,20250842,872,11.203057861328155
baseline,standard,20250842,873,11.205187988281278
baseline,standard,20250842,874,11.205187988281278
baseline,standard,20250842,875,11.205383300781277
baseline,standard,20250842,876,11.205383300781277
baseline,standard,20250842,877,11.206335449218773
baseline,standard,20250842,878,11.206335449218773
baseline,standard,20250842,879,11.2078796386719
baseline,standard,20250842,880,11.209484863281286
baseline,standard,20250842,881,11.218395996093767
baseline,standard,20250842,882,11.218395996093767
baseline,standard,20250842,883,11.222222900390651
baseline,standard,20250842,884,11.225915527343771
baseline,standard,20250842,885,11.228039550781277
baseline,standard,20250842,886,11.229443359375026
baseline,standard,20250842,887,11.239019775390656
baseline,standard,20250842,888,11.239019775390656
baseline,standard,20250842,889,11.240490722656268
baseline,standard,20250842,890,11.243859863281276
baseline,standard,20250842,891,11.243859863281276
baseline,standard,20250842,892,11.243859863281276
baseline,standard,20250842,893,11.243859863281276
baseline,standard,20250842,894,11.243859863281276
baseline,standard,20250842,895,11.243859863281276
baseline,standard,20250842,896,11.243859863281276
baseline,standard,20250842,897,11.251092529296907
baseline,standard,20250842,898,11.251092529296907
baseline,standard,20250842,899,11.252227783203132
baseline,standard,20250842,900,11.252227783203132
baseline,standard,20250843,1,9.82149658203127
baseline,standard,20250843,2,9.826837158203126
baseline,standard,20250843,3,9.827795410156257
baseline,standard,20250843,4,9.831066894531254
baseline,standard,20250843,5,9.842425537109378
baseline,standard,20250843,6,9.844622802734392
baseline,standard,20250843,7,9.844921875
baseline,standard,20250843,8,9.844921875
baseline,standard,20250843,9,9.84503173828127
baseline,standard,20250843,10,9.84503173828127
baseline,standard,20250843,11,9.846612548828128
baseline,standard,20250843,12,9.846612548828128
baseline,standard,20250843,13,9.846612548828128
baseline,standard,20250843,14,9.846612548828128
baseline,standard,20250843,15,9.846612548828128
baseline,standard,20250843,16,9.846612548828128
baseline,standard,20250843,17,9.84715576171876
baseline,standard,20250843,18,9.847503662109393
baseline,standard,20250843,19,9.84758300781251
baseline,standard,20250843,20,9.84758300781251
baseline,standard,20250843,21,9.848156738281261
baseline,standard,20250843,22,9.850122070312498
baseline,standard,20250843,23,9.850122070312498
baseline,standard,20250843,24,9.850274658203134
baseline,standard,20250843,25,9.850830078125004
baseline,standard,20250843,26,9.851440429687518
baseline,standard,20250843,27,9.851440429687518
baseline,standard,20250843,28,9.852478027343748
baseline,standard,20250843,29,9.853546142578125
baseline,standard,20250843,30,9.853546142578125
baseline,standard,20250843,31,9.853710937500011
baseline,standard,20250843,32,9.854272460937523
baseline,standard,20250843,33,9.854272460937523
baseline,standard,20250843,34,9.854272460937523
baseline,standard,20250843,35,9.854272460937523
baseline,standard,20250843,36,9.854272460937523
baseline,standard,20250843,37,9.854272460937523
baseline,standard,20250843,38,9.854272460937523
baseline,standard,20250843,39,9.854571533203126
baseline,standard,20250843,40,9.854571533203126
baseline,standard,20250843,41,9.854571533203126
baseline,standard,20250843,42,9.855456542968764
baseline,standard,20250843,43,9.855712890625009
baseline,standard,20250843,44,9.857666015625004
baseline,standard,20250843,45,9.85831909179689
baseline,standard,20250843,46,9.8589111328125
baseline,standard,20250843,47,9.859472656250004
baseline,standard,20250843,48,9.860455322265627
baseline,standard,20250843,49,9.860455322265627
baseline,standard,20250843,50,9.860455322265627
baseline,standard,20250843,51,9.86047363281248
baseline,standard,20250843,52,9.860742187500001
baseline,standard,20250843,53,9.860742187500001
baseline,standard,20250843,54,9.861859130859372
baseline,standard,20250843,55,9.861859130859372
baseline,standard,20250843,56,9.86193237304688
baseline,standard,20250843,57,9.863079833984367
baseline,standard,20250843,58,9.863751220703136
baseline,standard,20250843,59,9.866101074218756
baseline,standard,20250843,60,9.866101074218756
baseline,standard,20250843,61,9.867065429687507
baseline,standard,20250843,62,9.867260742187508
baseline,standard,20250843,63,9.868463134765646
baseline,standard,20250843,64,9.869689941406262
baseline,standard,20250843,65,9.871252441406256
baseline,standard,20250843,66,9.871252441406256
baseline,standard,20250843,67,9.871252441406256
baseline,standard,20250843,68,9.874981689453133
baseline,standard,20250843,69,9.874981689453133
baseline,standard,20250843,70,9.874981689453133
baseline,standard,20250843,71,9.874981689453133
baseline,standard,20250843,72,9.874981689453133
baseline,standard,20250843,73,9.874981689453133
baseline,standard,20250843,74,9.875030517578118
baseline,standard,20250843,75,9.875030517578118
baseline,standard,20250843,76,9.875030517578118
baseline,standard,20250843,77,9.875656127929684
baseline,standard,20250843,78,9.877526855468759
baseline,standard,20250843,79,9.877526855468759
baseline,standard,20250843,80,9.877655029296879
baseline,standard,20250843,81,9.877655029296879
baseline,standard,20250843,82,9.877655029296879
baseline,standard,20250843,83,9.877655029296879
baseline,standard,20250843,84,9.877655029296879
baseline,standard,20250843,85,9.877655029296879
baseline,standard,20250843,86,9.879174804687498
baseline,standard,20250843,87,9.880657958984393
baseline,standard,20250843,88,9.880657958984393
baseline,standard,20250843,89,9.880657958984393
baseline,standard,20250843,90,9.880657958984393
baseline,standard,20250843,91,9.881762695312492
baseline,standard,20250843,92,9.881762695312492
baseline,standard,20250843,93,9.883843994140618
baseline,standard,20250843,94,9.883843994140618
baseline,standard,20250843,95,9.883843994140618
baseline,standard,20250843,96,9.883843994140618
baseline,standard,20250843,97,9.883843994140618
baseline,standard,20250843,98,9.883843994140618
baseline,standard,20250843,99,9.883843994140618
baseline,standard,20250843,100,9.884368896484379
baseline,standard,20250843,101,9.884368896484379
baseline,standard,20250843,102,9.884368896484379
baseline,standard,20250843,103,9.885192871093741
baseline,standard,20250843,104,9.885430908203132
baseline,standard,20250843,105,9.885430908203132
baseline,standard,20250843,106,9.886462402343753
baseline,standard,20250843,107,9.888027954101563
baseline,standard,20250843,108,9.888027954101563
baseline,standard,20250843,109,9.88919677734373
baseline,standard,20250843,110,9.893438720703127
baseline,standard,20250843,111,9.893762207031255
baseline,standard,20250843,112,9.894958496093752
baseline,standard,20250843,113,9.896246337890645
baseline,standard,20250843,114,9.896246337890645
baseline,standard,20250843,115,9.901300048828132
baseline,standard,20250843,116,9.901379394531247
baseline,standard,20250843,117,9.904162597656253
baseline,standard,20250843,118,9.904516601562506
baseline,standard,20250843,119,9.905120849609371
baseline,standard,20250843,120,9.905120849609371
baseline,standard,20250843,121,9.906298828125
baseline,standard,20250843,122,9.907067871093755
baseline,standard,20250843,123,9.907635498046897
baseline,standard,20250843,124,9.910375976562506
baseline,standard,20250843,125,9.911999511718776
baseline,standard,20250843,126,9.911999511718776
baseline,standard,20250843,127,9.915850830078146
baseline,standard,20250843,128,9.92307739257813
baseline,standard,20250843,129,9.923858642578137
baseline,standard,20250843,130,9.923858642578137
baseline,standard,20250843,131,9.927172851562515
baseline,standard,20250843,132,9.927172851562515
baseline,standard,20250843,133,9.927172851562515
baseline,standard,20250843,134,9.927172851562515
baseline,standard,20250843,135,9.927172851562515
baseline,standard,20250843,136,9.927447509765635
baseline,standard,20250843,137,9.927447509765635
baseline,standard,20250843,138,9.927447509765635
baseline,standard,20250843,139,9.929284667968762
baseline,standard,20250843,140,9.929284667968762
baseline,standard,20250843,141,9.932913208007815
baseline,standard,20250843,142,9.932913208007815
baseline,standard,20250843,143,9.932913208007815
baseline,standard,20250843,144,9.935614013671884
baseline,standard,20250843,145,9.935748291015624
baseline,standard,20250843,146,9.935748291015624
baseline,standard,20250843,147,9.935748291015624
baseline,standard,20250843,148,9.938006591796864
baseline,standard,20250843,149,9.940270996093753
baseline,standard,20250843,150,9.942797851562506
baseline,standard,20250843,151,9.943157958984386
baseline,standard,20250843,152,9.943157958984386
baseline,standard,20250843,153,9.943713378906267
baseline,standard,20250843,154,9.943713378906267
baseline,standard,20250843,155,9.949240112304684
baseline,standard,20250843,156,9.950000000000006
baseline,standard,20250843,157,9.957855224609375
baseline,standard,20250843,158,9.957855224609375
baseline,standard,20250843,159,9.96409301757813
baseline,standard,20250843,160,9.9659912109375
baseline,standard,20250843,161,9.9659912109375
baseline,standard,20250843,162,9.9659912109375
baseline,standard,20250843,163,9.967675781250026
baseline,standard,20250843,164,9.967675781250026
baseline,standard,20250843,165,9.969415283203126
baseline,standard,20250843,166,9.97070312500001
baseline,standard,20250843,167,9.97070312500001
baseline,standard,20250843,168,9.97070312500001
baseline,standard,20250843,169,9.971331787109378
baseline,standard,20250843,170,9.971331787109378
baseline,standard,20250843,171,9.971331787109378
baseline,standard,20250843,172,9.971331787109378
baseline,standard,20250843,173,9.971331787109378
baseline,standard,20250843,174,9.971331787109378
baseline,standard,20250843,175,9.971331787109378
baseline,standard,20250843,176,9.971331787109378
baseline,standard,20250843,177,9.97357177734376
baseline,standard,20250843,178,9.976336669921881
baseline,standard,20250843,179,9.976336669921881
baseline,standard,20250843,180,9.976336669921881
baseline,standard,20250843,181,9.976336669921881
baseline,standard,20250843,182,9.976336669921881
baseline,standard,20250843,183,9.976336669921881
baseline,standard,20250843,184,9.977102661132822
baseline,standard,20250843,185,9.977102661132822
baseline,standard,20250843,186,9.977102661132822
baseline,standard,20250843,187,9.98153686523439
baseline,standard,20250843,188,9.989831542968766
baseline,standard,20250843,189,9.991436767578143
baseline,standard,20250843,190,9.991436767578143
